location_id,on_date,min_temp_c,max_temp_c,precip_mm,conditions,source
225,2025-10-23,11.7,15.8,0.0,Cloudy,Open-Meteo
225,2025-10-24,12.4,16.3,0.0,Cloudy,Open-Meteo
225,2025-10-25,13.4,16.8,3.8,Light rain,Open-Meteo
225,2025-10-26,12.0,16.9,0.3,Light drizzle,Open-Meteo
226,2025-10-20,21.8,30.2,0.2,Light drizzle,Open-Meteo
226,2025-10-21,23.1,31.0,0.1,Light drizzle,Open-Meteo
226,2025-10-22,23.3,30.3,0.6,Light drizzle,Open-Meteo
226,2025-10-23,22.8,31.1,6.3,Moderate rain,Open-Meteo
226,2025-10-24,22.5,30.3,1.7,Unknown,Open-Meteo
226,2025-10-25,22.7,30.6,1.3,Unknown,Open-Meteo
226,2025-10-26,22.9,31.0,0.5,Light drizzle,Open-Meteo
227,2025-10-20,25.3,33.8,0.0,Mainly clear,Open-Meteo
227,2025-10-21,25.2,35.2,0.0,Mainly clear,Open-Meteo
227,2025-10-22,25.9,34.8,0.3,Light drizzle,Open-Meteo
227,2025-10-23,26.7,33.3,0.0,Clear,Open-Meteo
227,2025-10-24,25.4,33.7,0.0,Clear,Open-Meteo
227,2025-10-25,24.3,33.6,0.0,Clear,Open-Meteo
227,2025-10-26,24.2,31.3,0.0,Clear,Open-Meteo
228,2025-10-20,-1.4,6.9,0.0,Clear,Open-Meteo
228,2025-10-21,-0.6,7.0,0.0,Clear,Open-Meteo
228,2025-10-22,-1.3,8.7,0.0,Partly cloudy,Open-Meteo
228,2025-10-23,-1.1,8.8,0.0,Partly cloudy,Open-Meteo
228,2025-10-24,1.3,9.1,0.0,Cloudy,Open-Meteo
228,2025-10-25,2.9,14.3,0.1,Light drizzle,Open-Meteo
228,2025-10-26,-1.2,7.6,0.0,Mainly clear,Open-Meteo
229,2025-10-20,7.0,10.4,16.0,Light rain,Open-Meteo
229,2025-10-21,6.4,8.5,1.3,Moderate drizzle,Open-Meteo
229,2025-10-22,7.4,11.0,0.0,Cloudy,Open-Meteo
229,2025-10-23,8.5,11.7,5.9,Moderate drizzle,Open-Meteo
229,2025-10-24,8.8,11.5,4.6,Moderate drizzle,Open-Meteo
229,2025-10-25,8.1,16.1,0.3,Light drizzle,Open-Meteo
229,2025-10-26,5.6,19.2,0.0,Cloudy,Open-Meteo
230,2025-10-20,7.0,10.5,16.0,Light rain,Open-Meteo
230,2025-10-21,6.4,8.5,1.3,Moderate drizzle,Open-Meteo
230,2025-10-22,7.5,11.1,0.0,Cloudy,Open-Meteo
230,2025-10-23,8.6,11.8,5.9,Moderate drizzle,Open-Meteo
230,2025-10-24,8.8,11.6,4.6,Moderate drizzle,Open-Meteo
230,2025-10-25,8.1,16.2,0.3,Light drizzle,Open-Meteo
230,2025-10-26,5.6,19.3,0.0,Cloudy,Open-Meteo
231,2025-10-20,18.1,26.5,0.0,Cloudy,Open-Meteo
231,2025-10-21,15.7,22.8,0.0,Cloudy,Open-Meteo
231,2025-10-22,16.0,20.3,0.3,Light drizzle,Open-Meteo
231,2025-10-23,15.6,19.5,0.7,Light drizzle,Open-Meteo
231,2025-10-24,17.2,24.0,0.0,Cloudy,Open-Meteo
231,2025-10-25,19.3,26.5,0.0,Cloudy,Open-Meteo
231,2025-10-26,18.5,26.6,0.0,Cloudy,Open-Meteo
232,2025-10-20,8.1,13.9,1.0,Light drizzle,Open-Meteo
232,2025-10-21,7.2,14.6,0.1,Light drizzle,Open-Meteo
232,2025-10-22,6.5,16.4,0.0,Cloudy,Open-Meteo
232,2025-10-23,6.2,15.1,0.0,Cloudy,Open-Meteo
232,2025-10-24,7.9,15.7,0.5,Light drizzle,Open-Meteo
232,2025-10-25,10.0,12.5,0.3,Light drizzle,Open-Meteo
232,2025-10-26,9.9,14.9,0.5,Light drizzle,Open-Meteo
233,2025-10-20,12.8,17.9,0.0,Cloudy,Open-Meteo
233,2025-10-21,11.8,14.4,0.0,Cloudy,Open-Meteo
233,2025-10-22,10.8,18.0,0.0,Cloudy,Open-Meteo
233,2025-10-23,11.7,18.7,0.0,Cloudy,Open-Meteo
233,2025-10-24,12.1,20.0,0.0,Cloudy,Open-Meteo
233,2025-10-25,13.4,19.3,1.7,Light rain,Open-Meteo
233,2025-10-26,11.1,17.5,0.0,Cloudy,Open-Meteo
234,2025-10-20,23.2,31.1,6.5,Moderate rain,Open-Meteo
234,2025-10-21,23.1,27.6,9.5,Light rain,Open-Meteo
234,2025-10-22,23.0,29.5,31.4,Unknown,Open-Meteo
234,2025-10-23,22.5,29.9,10.5,Moderate rain,Open-Meteo
234,2025-10-24,22.6,29.7,5.8,Light rain,Open-Meteo
234,2025-10-25,23.1,30.3,0.9,Light drizzle,Open-Meteo
234,2025-10-26,22.9,30.2,6.7,Light rain,Open-Meteo
235,2025-10-20,17.5,26.1,1.0,Light drizzle,Open-Meteo
235,2025-10-21,19.5,28.3,0.6,Light drizzle,Open-Meteo
235,2025-10-22,18.3,28.2,0.6,Light drizzle,Open-Meteo
235,2025-10-23,19.6,27.4,1.3,Moderate drizzle,Open-Meteo
235,2025-10-24,20.2,27.2,1.5,Moderate drizzle,Open-Meteo
235,2025-10-25,19.6,28.9,0.8,Light drizzle,Open-Meteo
235,2025-10-26,18.6,28.9,1.3,Light drizzle,Open-Meteo
236,2025-10-20,17.6,31.5,0.0,Clear,Open-Meteo
236,2025-10-21,17.4,31.1,0.0,Clear,Open-Meteo
236,2025-10-22,16.5,30.7,0.0,Clear,Open-Meteo
236,2025-10-23,16.2,30.3,0.0,Clear,Open-Meteo
236,2025-10-24,16.0,30.1,0.0,Mainly clear,Open-Meteo
236,2025-10-25,16.9,29.7,0.0,Clear,Open-Meteo
236,2025-10-26,15.4,28.9,0.0,Clear,Open-Meteo
237,2025-10-20,18.6,24.3,0.0,Cloudy,Open-Meteo
237,2025-10-21,17.6,24.6,0.0,Cloudy,Open-Meteo
237,2025-10-22,18.2,25.7,0.0,Partly cloudy,Open-Meteo
237,2025-10-23,18.8,24.1,0.0,Partly cloudy,Open-Meteo
237,2025-10-24,16.5,25.2,0.0,Cloudy,Open-Meteo
237,2025-10-25,16.3,23.8,0.0,Cloudy,Open-Meteo
237,2025-10-26,17.0,24.4,0.0,Cloudy,Open-Meteo
238,2025-10-20,8.4,12.3,4.3,Unknown,Open-Meteo
238,2025-10-21,8.8,14.2,0.0,Cloudy,Open-Meteo
238,2025-10-22,9.2,13.8,0.0,Cloudy,Open-Meteo
238,2025-10-23,9.8,13.1,5.8,Unknown,Open-Meteo
238,2025-10-24,7.4,10.9,6.7,Light rain,Open-Meteo
238,2025-10-25,7.1,15.7,0.0,Cloudy,Open-Meteo
238,2025-10-26,7.5,17.3,0.0,Cloudy,Open-Meteo
239,2025-10-20,5.9,9.1,9.8,Light rain,Open-Meteo
239,2025-10-21,5.5,10.8,0.0,Cloudy,Open-Meteo
239,2025-10-22,7.3,13.0,0.0,Cloudy,Open-Meteo
239,2025-10-23,9.1,16.8,0.0,Cloudy,Open-Meteo
239,2025-10-24,9.6,12.1,2.2,Light drizzle,Open-Meteo
239,2025-10-25,6.9,12.4,2.5,Moderate drizzle,Open-Meteo
239,2025-10-26,9.2,20.7,0.0,Cloudy,Open-Meteo
240,2025-10-20,13.1,18.4,13.6,Light rain,Open-Meteo
240,2025-10-21,12.8,17.5,0.0,Cloudy,Open-Meteo
240,2025-10-22,15.1,19.1,0.0,Cloudy,Open-Meteo
240,2025-10-23,15.6,19.2,0.0,Cloudy,Open-Meteo
240,2025-10-24,12.8,16.9,3.8,Light rain,Open-Meteo
240,2025-10-25,12.5,17.8,0.5,Light drizzle,Open-Meteo
240,2025-10-26,12.9,19.0,0.4,Light drizzle,Open-Meteo
241,2025-10-20,20.0,32.7,0.0,Clear,Open-Meteo
241,2025-10-21,20.0,31.4,0.0,Partly cloudy,Open-Meteo
241,2025-10-22,19.4,31.9,0.0,Clear,Open-Meteo
241,2025-10-23,18.5,32.0,0.0,Clear,Open-Meteo
241,2025-10-24,18.9,31.6,0.0,Clear,Open-Meteo
241,2025-10-25,18.2,31.8,0.0,Clear,Open-Meteo
241,2025-10-26,18.1,31.5,0.0,Clear,Open-Meteo
242,2025-10-20,2.9,5.7,0.1,Light drizzle,Open-Meteo
242,2025-10-21,1.4,8.6,0.0,Cloudy,Open-Meteo
242,2025-10-22,3.9,10.3,0.0,Cloudy,Open-Meteo
242,2025-10-23,3.9,10.8,0.1,Light drizzle,Open-Meteo
242,2025-10-24,5.1,10.6,2.2,Moderate drizzle,Open-Meteo
242,2025-10-25,3.9,12.9,0.0,Cloudy,Open-Meteo
242,2025-10-26,0.3,13.7,0.0,Cloudy,Open-Meteo
243,2025-10-20,10.6,14.2,1.1,Light drizzle,Open-Meteo
243,2025-10-21,10.1,12.6,0.0,Cloudy,Open-Meteo
243,2025-10-22,8.7,15.8,0.0,Cloudy,Open-Meteo
243,2025-10-23,10.9,18.2,0.0,Cloudy,Open-Meteo
243,2025-10-24,13.2,19.3,0.7,Moderate drizzle,Open-Meteo
243,2025-10-25,10.8,16.3,0.2,Light drizzle,Open-Meteo
243,2025-10-26,12.1,20.0,0.1,Light drizzle,Open-Meteo
244,2025-10-20,8.1,11.6,5.6,Unknown,Open-Meteo
244,2025-10-21,7.3,12.4,0.1,Light drizzle,Open-Meteo
244,2025-10-22,7.6,15.9,0.0,Cloudy,Open-Meteo
244,2025-10-23,8.1,16.8,0.0,Clear,Open-Meteo
244,2025-10-24,10.4,17.7,0.2,Light drizzle,Open-Meteo
244,2025-10-25,11.1,14.8,5.8,Light rain,Open-Meteo
244,2025-10-26,8.6,17.0,0.0,Cloudy,Open-Meteo
245,2025-10-20,14.8,19.7,2.8,Moderate drizzle,Open-Meteo
245,2025-10-21,15.0,19.6,0.4,Light drizzle,Open-Meteo
245,2025-10-22,14.8,18.0,7.7,Moderate drizzle,Open-Meteo
245,2025-10-23,14.0,16.3,13.4,Light rain,Open-Meteo
245,2025-10-24,13.2,16.1,14.9,Light rain,Open-Meteo
245,2025-10-25,13.6,18.9,1.5,Unknown,Open-Meteo
245,2025-10-26,12.6,19.5,3.7,Unknown,Open-Meteo
246,2025-10-20,18.9,29.4,0.0,Mainly clear,Open-Meteo
246,2025-10-21,20.0,32.4,0.0,Cloudy,Open-Meteo
246,2025-10-22,23.6,32.7,0.5,Light drizzle,Open-Meteo
246,2025-10-23,22.8,32.1,0.3,Light drizzle,Open-Meteo
246,2025-10-24,23.7,31.9,0.9,Light drizzle,Open-Meteo
246,2025-10-25,24.7,32.3,1.4,Moderate drizzle,Open-Meteo
246,2025-10-26,18.0,26.7,87.4,Unknown,Open-Meteo
247,2025-10-20,14.0,18.2,9.3,Light rain,Open-Meteo
247,2025-10-21,14.0,16.0,2.4,Moderate drizzle,Open-Meteo
247,2025-10-22,14.5,18.5,0.7,Light drizzle,Open-Meteo
247,2025-10-23,14.6,19.3,1.3,Moderate drizzle,Open-Meteo
247,2025-10-24,13.2,16.7,5.8,Light rain,Open-Meteo
247,2025-10-25,13.3,18.7,1.6,Moderate drizzle,Open-Meteo
247,2025-10-26,13.4,19.3,3.8,Unknown,Open-Meteo
248,2025-10-20,10.6,16.5,3.1,Moderate drizzle,Open-Meteo
248,2025-10-21,10.7,14.2,1.4,Light drizzle,Open-Meteo
248,2025-10-22,10.3,17.5,0.0,Cloudy,Open-Meteo
248,2025-10-23,10.7,18.7,0.0,Cloudy,Open-Meteo
248,2025-10-24,12.2,19.3,0.0,Cloudy,Open-Meteo
248,2025-10-25,13.0,18.6,1.9,Moderate drizzle,Open-Meteo
248,2025-10-26,10.6,17.8,0.0,Cloudy,Open-Meteo
249,2025-10-20,0.4,9.8,0.0,Cloudy,Open-Meteo
249,2025-10-21,2.2,11.2,0.0,Mainly clear,Open-Meteo
249,2025-10-22,5.8,11.5,0.0,Cloudy,Open-Meteo
249,2025-10-23,3.1,12.5,0.0,Cloudy,Open-Meteo
249,2025-10-24,6.0,12.6,0.0,Cloudy,Open-Meteo
249,2025-10-25,6.3,15.4,0.0,Cloudy,Open-Meteo
249,2025-10-26,-0.8,11.7,0.0,Clear,Open-Meteo
250,2025-10-20,7.5,17.0,0.0,Cloudy,Open-Meteo
250,2025-10-21,7.3,18.7,2.2,Light rain,Open-Meteo
250,2025-10-22,11.7,21.6,6.6,Light rain,Open-Meteo
250,2025-10-23,14.0,21.9,4.8,Moderate rain,Open-Meteo
250,2025-10-24,15.3,25.1,0.4,Light drizzle,Open-Meteo
250,2025-10-25,11.5,20.1,18.8,Moderate rain,Open-Meteo
250,2025-10-26,9.9,23.3,0.0,Cloudy,Open-Meteo
251,2025-10-20,7.0,21.5,0.0,Cloudy,Open-Meteo
251,2025-10-21,9.4,23.4,0.0,Cloudy,Open-Meteo
251,2025-10-22,9.9,25.2,0.0,Cloudy,Open-Meteo
251,2025-10-23,12.9,27.6,0.0,Cloudy,Open-Meteo
251,2025-10-24,12.7,29.2,0.0,Cloudy,Open-Meteo
251,2025-10-25,12.9,24.1,0.0,Cloudy,Open-Meteo
251,2025-10-26,11.1,24.1,0.0,Cloudy,Open-Meteo
252,2025-10-20,21.0,29.5,0.0,Cloudy,Open-Meteo
252,2025-10-21,21.5,29.5,0.0,Cloudy,Open-Meteo
252,2025-10-22,21.5,30.6,0.0,Cloudy,Open-Meteo
252,2025-10-23,22.0,29.4,0.1,Light drizzle,Open-Meteo
252,2025-10-24,21.6,29.9,0.0,Cloudy,Open-Meteo
252,2025-10-25,21.7,33.3,0.0,Cloudy,Open-Meteo
252,2025-10-26,21.3,33.0,3.7,Light rain,Open-Meteo
253,2025-10-20,19.4,30.2,0.0,Cloudy,Open-Meteo
253,2025-10-21,20.0,29.7,0.0,Mainly clear,Open-Meteo
253,2025-10-22,19.8,31.0,0.0,Partly cloudy,Open-Meteo
253,2025-10-23,18.4,30.8,0.0,Clear,Open-Meteo
253,2025-10-24,18.0,30.9,0.0,Clear,Open-Meteo
253,2025-10-25,18.0,30.8,0.0,Clear,Open-Meteo
253,2025-10-26,18.5,29.5,0.0,Cloudy,Open-Meteo
254,2025-10-20,6.4,15.0,0.0,Cloudy,Open-Meteo
254,2025-10-21,5.9,16.0,0.0,Cloudy,Open-Meteo
254,2025-10-22,7.4,15.9,1.6,Moderate drizzle,Open-Meteo
254,2025-10-23,4.6,12.9,0.0,Cloudy,Open-Meteo
254,2025-10-24,6.4,13.9,0.4,Light drizzle,Open-Meteo
254,2025-10-25,6.4,12.1,2.0,Moderate drizzle,Open-Meteo
254,2025-10-26,3.3,12.9,0.2,Light drizzle,Open-Meteo
255,2025-10-20,24.7,37.0,0.0,Cloudy,Open-Meteo
255,2025-10-21,24.4,36.7,0.0,Cloudy,Open-Meteo
255,2025-10-22,24.7,38.3,0.0,Partly cloudy,Open-Meteo
255,2025-10-23,24.3,38.0,0.0,Mainly clear,Open-Meteo
255,2025-10-24,24.6,37.9,0.0,Cloudy,Open-Meteo
255,2025-10-25,24.0,37.5,0.0,Cloudy,Open-Meteo
255,2025-10-26,24.6,37.8,0.0,Partly cloudy,Open-Meteo
256,2025-10-20,15.9,20.3,2.4,Moderate drizzle,Open-Meteo
256,2025-10-21,16.2,21.3,1.9,Light drizzle,Open-Meteo
256,2025-10-22,14.6,21.3,0.0,Cloudy,Open-Meteo
256,2025-10-23,17.4,22.9,0.6,Moderate drizzle,Open-Meteo
256,2025-10-24,16.5,25.0,0.0,Cloudy,Open-Meteo
256,2025-10-25,15.0,25.5,0.0,Cloudy,Open-Meteo
256,2025-10-26,16.3,24.0,0.0,Cloudy,Open-Meteo
257,2025-10-20,12.2,29.5,0.0,Clear,Open-Meteo
257,2025-10-21,11.7,27.3,0.0,Partly cloudy,Open-Meteo
257,2025-10-22,14.2,22.5,0.0,Cloudy,Open-Meteo
257,2025-10-23,14.5,23.3,0.0,Partly cloudy,Open-Meteo
257,2025-10-24,12.6,27.7,0.0,Clear,Open-Meteo
257,2025-10-25,14.9,23.7,0.0,Cloudy,Open-Meteo
257,2025-10-26,12.5,24.1,0.0,Cloudy,Open-Meteo
258,2025-10-20,16.1,24.3,5.6,Light rain,Open-Meteo
258,2025-10-21,15.8,23.9,2.2,Moderate drizzle,Open-Meteo
258,2025-10-22,14.8,21.4,2.1,Light drizzle,Open-Meteo
258,2025-10-23,15.6,23.4,1.6,Light drizzle,Open-Meteo
258,2025-10-24,15.6,22.6,2.2,Moderate drizzle,Open-Meteo
258,2025-10-25,14.6,24.8,0.0,Cloudy,Open-Meteo
258,2025-10-26,15.5,24.7,0.0,Cloudy,Open-Meteo
259,2025-10-20,25.4,34.1,0.0,Clear,Open-Meteo
259,2025-10-21,23.7,32.6,0.0,Clear,Open-Meteo
259,2025-10-22,22.9,33.8,0.0,Clear,Open-Meteo
259,2025-10-23,22.4,35.1,0.0,Clear,Open-Meteo
259,2025-10-24,23.1,33.6,0.0,Clear,Open-Meteo
259,2025-10-25,23.2,35.9,0.0,Clear,Open-Meteo
259,2025-10-26,24.2,34.4,0.0,Clear,Open-Meteo
260,2025-10-20,6.1,10.6,3.6,Moderate drizzle,Open-Meteo
260,2025-10-21,6.4,13.3,1.6,Moderate drizzle,Open-Meteo
260,2025-10-22,7.7,13.6,0.0,Cloudy,Open-Meteo
260,2025-10-23,6.8,9.7,2.7,Light drizzle,Open-Meteo
260,2025-10-24,6.9,11.7,0.4,Light drizzle,Open-Meteo
260,2025-10-25,4.0,15.7,0.1,Light drizzle,Open-Meteo
260,2025-10-26,4.4,15.9,0.0,Cloudy,Open-Meteo
261,2025-10-20,13.6,21.8,0.0,Cloudy,Open-Meteo
261,2025-10-21,14.8,22.4,2.9,Unknown,Open-Meteo
261,2025-10-22,16.1,24.4,1.6,Moderate drizzle,Open-Meteo
261,2025-10-23,16.9,21.0,4.8,Light rain,Open-Meteo
261,2025-10-24,16.8,22.8,3.0,Moderate drizzle,Open-Meteo
261,2025-10-25,15.9,24.4,5.6,Light rain,Open-Meteo
261,2025-10-26,13.7,23.4,0.0,Cloudy,Open-Meteo
262,2025-10-20,25.2,32.5,0.0,Cloudy,Open-Meteo
262,2025-10-21,25.7,30.3,1.0,Light drizzle,Open-Meteo
262,2025-10-22,25.5,30.9,3.7,Moderate rain,Open-Meteo
262,2025-10-23,25.3,32.2,1.5,Moderate drizzle,Open-Meteo
262,2025-10-24,24.5,30.9,4.9,Moderate rain,Open-Meteo
262,2025-10-25,25.4,30.8,5.3,Moderate rain,Open-Meteo
262,2025-10-26,24.7,29.4,9.4,Moderate rain,Open-Meteo
263,2025-10-20,1.0,8.7,0.0,Cloudy,Open-Meteo
263,2025-10-21,3.6,8.5,0.0,Cloudy,Open-Meteo
263,2025-10-22,3.3,8.3,0.2,Light drizzle,Open-Meteo
263,2025-10-23,6.6,13.8,0.0,Cloudy,Open-Meteo
263,2025-10-24,10.8,13.5,6.5,Light rain,Open-Meteo
263,2025-10-25,5.7,11.8,6.6,Light rain,Open-Meteo
263,2025-10-26,4.3,12.5,0.0,Cloudy,Open-Meteo
264,2025-10-20,23.1,31.7,3.4,Moderate rain,Open-Meteo
264,2025-10-21,23.6,27.8,14.4,Light rain,Open-Meteo
264,2025-10-22,23.2,29.4,21.9,Unknown,Open-Meteo
264,2025-10-23,23.2,29.6,4.7,Moderate drizzle,Open-Meteo
264,2025-10-24,23.4,30.0,8.8,Moderate rain,Open-Meteo
264,2025-10-25,24.3,30.5,4.2,Moderate drizzle,Open-Meteo
264,2025-10-26,23.1,29.7,12.3,Light rain,Open-Meteo
265,2025-10-20,13.6,18.6,3.7,Unknown,Open-Meteo
265,2025-10-21,14.0,18.8,0.2,Light drizzle,Open-Meteo
265,2025-10-22,14.3,17.1,3.9,Moderate drizzle,Open-Meteo
265,2025-10-23,13.6,16.3,8.2,Moderate drizzle,Open-Meteo
265,2025-10-24,13.1,14.9,7.4,Unknown,Open-Meteo
265,2025-10-25,13.2,18.5,1.0,Light drizzle,Open-Meteo
265,2025-10-26,12.1,18.2,3.2,Moderate drizzle,Open-Meteo
266,2025-10-20,3.2,14.3,0.0,Cloudy,Open-Meteo
266,2025-10-21,4.6,13.4,0.0,Cloudy,Open-Meteo
266,2025-10-22,8.4,17.6,0.6,Light drizzle,Open-Meteo
266,2025-10-23,9.8,19.1,0.1,Light drizzle,Open-Meteo
266,2025-10-24,9.7,19.5,0.0,Cloudy,Open-Meteo
266,2025-10-25,10.0,17.1,0.0,Cloudy,Open-Meteo
266,2025-10-26,2.7,15.0,0.7,Moderate drizzle,Open-Meteo
267,2025-10-20,17.1,25.1,6.6,Moderate drizzle,Open-Meteo
267,2025-10-21,17.7,21.9,2.6,Moderate drizzle,Open-Meteo
267,2025-10-22,16.8,20.2,6.5,Unknown,Open-Meteo
267,2025-10-23,18.0,26.6,0.0,Cloudy,Open-Meteo
267,2025-10-24,17.1,26.6,0.0,Cloudy,Open-Meteo
267,2025-10-25,19.1,25.9,0.0,Cloudy,Open-Meteo
267,2025-10-26,19.3,26.2,1.2,Light drizzle,Open-Meteo
268,2025-10-20,20.3,31.2,0.1,Light drizzle,Open-Meteo
268,2025-10-21,17.0,22.3,2.3,Light drizzle,Open-Meteo
268,2025-10-22,14.9,16.8,9.4,Light rain,Open-Meteo
268,2025-10-23,15.3,21.5,0.0,Cloudy,Open-Meteo
268,2025-10-24,18.8,23.8,0.0,Cloudy,Open-Meteo
268,2025-10-25,20.7,27.1,0.0,Cloudy,Open-Meteo
268,2025-10-26,20.2,29.7,0.0,Cloudy,Open-Meteo
269,2025-10-20,4.4,15.2,1.0,Moderate drizzle,Open-Meteo
269,2025-10-21,5.1,10.5,2.4,Moderate drizzle,Open-Meteo
269,2025-10-22,3.9,8.9,0.0,Cloudy,Open-Meteo
269,2025-10-23,0.3,9.1,0.0,Partly cloudy,Open-Meteo
269,2025-10-24,-2.2,10.8,0.0,Cloudy,Open-Meteo
269,2025-10-25,5.2,10.5,1.6,Light rain,Open-Meteo
269,2025-10-26,7.4,15.3,0.0,Cloudy,Open-Meteo
270,2025-10-20,19.1,29.2,0.0,Cloudy,Open-Meteo
270,2025-10-21,19.5,31.1,0.0,Partly cloudy,Open-Meteo
270,2025-10-22,20.0,29.6,0.0,Mainly clear,Open-Meteo
270,2025-10-23,18.1,29.5,0.0,Cloudy,Open-Meteo
270,2025-10-24,16.3,29.3,0.0,Cloudy,Open-Meteo
270,2025-10-25,18.8,29.8,0.0,Mainly clear,Open-Meteo
270,2025-10-26,20.7,31.2,1.1,Unknown,Open-Meteo
271,2025-10-20,19.1,25.3,13.6,Moderate rain,Open-Meteo
271,2025-10-21,19.4,22.6,0.3,Light drizzle,Open-Meteo
271,2025-10-22,17.7,23.3,3.1,Light rain,Open-Meteo
271,2025-10-23,18.1,24.4,3.6,Light rain,Open-Meteo
271,2025-10-24,19.6,24.7,0.5,Moderate drizzle,Open-Meteo
271,2025-10-25,21.6,27.0,0.0,Cloudy,Open-Meteo
271,2025-10-26,19.9,27.2,0.0,Cloudy,Open-Meteo
272,2025-10-20,22.5,35.1,0.0,Cloudy,Open-Meteo
272,2025-10-21,23.0,33.9,0.1,Light drizzle,Open-Meteo
272,2025-10-22,23.7,32.1,0.0,Cloudy,Open-Meteo
272,2025-10-23,22.1,34.9,0.3,Light drizzle,Open-Meteo
272,2025-10-24,22.6,35.0,4.1,Light rain,Open-Meteo
272,2025-10-25,23.2,34.6,9.6,Moderate rain,Open-Meteo
272,2025-10-26,22.4,30.7,5.6,Light rain,Open-Meteo
273,2025-10-20,-3.0,6.1,0.0,Partly cloudy,Open-Meteo
273,2025-10-21,-2.8,6.5,0.0,Clear,Open-Meteo
273,2025-10-22,-4.0,6.5,0.0,Clear,Open-Meteo
273,2025-10-23,-3.9,7.8,0.0,Clear,Open-Meteo
273,2025-10-24,-2.1,9.0,0.0,Mainly clear,Open-Meteo
273,2025-10-25,-1.5,10.9,0.0,Cloudy,Open-Meteo
273,2025-10-26,-2.5,4.7,0.0,Clear,Open-Meteo
274,2025-10-20,-1.6,7.7,0.0,Clear,Open-Meteo
274,2025-10-21,-3.8,9.1,0.0,Clear,Open-Meteo
274,2025-10-22,-2.3,9.8,0.0,Cloudy,Open-Meteo
274,2025-10-23,-2.4,10.1,0.0,Clear,Open-Meteo
274,2025-10-24,-0.4,12.1,0.0,Partly cloudy,Open-Meteo
274,2025-10-25,-0.1,14.6,0.0,Mainly clear,Open-Meteo
274,2025-10-26,-1.8,7.2,0.0,Clear,Open-Meteo
275,2025-10-20,-3.0,5.7,0.0,Cloudy,Open-Meteo
275,2025-10-21,-0.9,8.2,3.1,Snow fall,Open-Meteo
275,2025-10-22,-1.0,8.4,1.3,Moderate drizzle,Open-Meteo
275,2025-10-23,-0.7,9.9,0.0,Cloudy,Open-Meteo
275,2025-10-24,-2.5,9.6,0.2,Light drizzle,Open-Meteo
275,2025-10-25,-3.0,10.8,0.0,Mainly clear,Open-Meteo
275,2025-10-26,-4.6,4.3,0.0,Clear,Open-Meteo
276,2025-10-20,1.3,10.7,0.0,Cloudy,Open-Meteo
276,2025-10-21,2.1,11.5,0.0,Clear,Open-Meteo
276,2025-10-22,5.5,15.1,0.0,Cloudy,Open-Meteo
276,2025-10-23,7.7,16.4,0.0,Cloudy,Open-Meteo
276,2025-10-24,7.2,16.0,0.0,Cloudy,Open-Meteo
276,2025-10-25,8.5,15.1,1.6,Moderate drizzle,Open-Meteo
276,2025-10-26,1.4,15.8,0.0,Cloudy,Open-Meteo
277,2025-10-20,17.3,24.2,0.0,Cloudy,Open-Meteo
277,2025-10-21,14.9,19.4,1.4,Light drizzle,Open-Meteo
277,2025-10-22,15.1,18.1,1.0,Light drizzle,Open-Meteo
277,2025-10-23,15.7,25.2,0.0,Cloudy,Open-Meteo
277,2025-10-24,15.6,26.3,0.0,Cloudy,Open-Meteo
277,2025-10-25,17.6,27.1,0.0,Cloudy,Open-Meteo
277,2025-10-26,16.1,26.0,0.0,Cloudy,Open-Meteo
278,2025-10-20,22.5,29.2,11.4,Moderate rain,Open-Meteo
278,2025-10-21,22.4,27.5,0.1,Light drizzle,Open-Meteo
278,2025-10-22,21.6,26.4,0.0,Cloudy,Open-Meteo
278,2025-10-23,21.7,28.9,0.2,Light drizzle,Open-Meteo
278,2025-10-24,21.8,29.3,0.2,Light drizzle,Open-Meteo
278,2025-10-25,22.9,32.1,0.0,Cloudy,Open-Meteo
278,2025-10-26,21.2,30.0,0.1,Light drizzle,Open-Meteo
279,2025-10-20,17.8,26.4,14.6,Moderate rain,Open-Meteo
279,2025-10-21,18.7,26.4,19.3,Moderate rain,Open-Meteo
279,2025-10-22,18.5,27.4,12.6,Moderate rain,Open-Meteo
279,2025-10-23,19.3,27.6,12.7,Moderate rain,Open-Meteo
279,2025-10-24,19.2,26.0,9.5,Moderate rain,Open-Meteo
279,2025-10-25,18.5,28.1,11.4,Light rain,Open-Meteo
279,2025-10-26,19.1,26.7,23.4,Moderate rain,Open-Meteo
280,2025-10-20,17.8,26.3,0.0,Cloudy,Open-Meteo
280,2025-10-21,15.4,21.3,0.1,Light drizzle,Open-Meteo
280,2025-10-22,14.7,17.4,1.7,Moderate drizzle,Open-Meteo
280,2025-10-23,16.4,22.3,0.0,Cloudy,Open-Meteo
280,2025-10-24,17.8,23.6,0.0,Cloudy,Open-Meteo
280,2025-10-25,19.4,26.4,0.0,Cloudy,Open-Meteo
280,2025-10-26,18.1,27.9,0.0,Cloudy,Open-Meteo
281,2025-10-20,18.2,28.2,0.0,Cloudy,Open-Meteo
281,2025-10-21,14.9,23.9,0.0,Cloudy,Open-Meteo
281,2025-10-22,15.6,17.4,1.4,Moderate drizzle,Open-Meteo
281,2025-10-23,16.2,23.6,0.0,Cloudy,Open-Meteo
281,2025-10-24,17.9,25.5,0.0,Cloudy,Open-Meteo
